price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,agePossession,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,sector_median_price,sector_number
0.75,4745.0,1581.0,1454,3,3,3,2.0,2,0,0,0,0,1,1,49,0.82,92
7.25,29336.0,2471.0,303,8,8,3,0.0,3,0,0,0,0,0,1,24,1.7,56
0.45,4808.0,936.0,936,1,1,0,1.0,5,0,0,0,0,0,0,0,1.375,13
1.62,10018.0,1617.0,1617,3,2,3,10.0,2,1,0,0,0,0,2,49,1.38,88
11.5,35494.0,3240.0,3240,5,6,0,1.0,5,0,0,0,0,0,0,0,6.975,50
3.6,20833.0,1728.0,192,4,4,2,2.0,4,1,1,1,1,0,0,110,4.2,57
3.6,24845.0,1449.0,161,5,5,3,3.0,3,0,1,0,0,0,1,75,4.25,46
2.01,13500.0,1489.0,1516,2,2,3,8.0,1,1,0,0,0,0,0,44,2.775,65
0.21,6953.0,302.0,302,1,1,1,0.0,2,0,0,0,0,0,0,63,0.82,92
2.05,15185.0,1350.0,1524,2,3,2,2.0,2,0,0,1,0,0,1,174,3.0,60
14.75,51864.0,2844.0,316,16,20,3,4.0,1,1,1,1,1,0,1,153,13.0,26
0.45,7500.0,600.0,600,1,1,2,3.0,4,0,0,0,0,0,0,57,1.7,56
0.75,5319.0,1410.0,1410,2,2,3,19.0,3,0,0,0,0,0,0,63,1.185,37
6.15,18287.0,3363.0,3363,3,3,3,23.0,3,1,1,0,0,0,1,60,2.775,65
1.16,8151.0,1423.0,1423,3,3,2,3.0,0,1,0,0,0,0,0,68,1.115,89
2.03,9046.0,2244.0,2244,3,4,3,7.0,2,0,1,0,0,0,0,118,1.3,79
1.16,11717.0,990.0,110,5,4,2,1.0,5,0,0,0,0,0,0,0,1.16,7
1.43,7185.0,1990.0,1990,3,3,3,2.0,2,1,1,0,0,1,0,49,1.185,37
0.92,4906.0,1875.0,1875,3,4,3,4.0,2,0,1,0,0,0,0,116,1.25,90
4.52,10984.0,4115.0,4115,5,5,3,14.0,3,1,1,0,1,0,0,49,2.675,49
5.25,20388.0,2575.0,2575,4,4,3,9.0,4,0,1,0,1,1,0,135,5.25,43
1.3,8724.0,1490.0,1490,3,3,3,19.0,2,0,0,1,0,0,1,102,1.3,79
1.4,11336.0,1235.0,1235,2,2,2,3.0,0,0,0,0,0,1,0,0,3.35,63
1.25,11574.0,1080.0,120,5,5,1,2.0,1,0,0,0,1,0,0,0,0.66,6
3.25,15685.0,2072.0,2072,3,3,3,12.0,2,0,0,0,0,0,0,99,1.665,108
0.99,9074.0,1091.0,1091,3,2,3,1.0,0,0,0,0,0,0,0,24,0.82,92
1.3,9622.0,1351.0,1351,2,4,2,3.0,2,0,0,0,0,0,0,53,1.3,79
5.5,23061.0,2385.0,265,8,8,3,3.0,3,1,0,0,0,1,1,32,4.25,46
7.2,15926.0,4521.0,420,4,4,2,1.0,4,0,1,1,0,0,0,0,3.5,17
1.65,7449.0,2215.0,2215,4,4,3,15.0,2,0,0,0,0,0,0,158,1.25,90
0.9,5855.0,1537.0,1537,3,3,3,9.0,3,0,0,0,0,0,1,94,1.185,37
1.9,13758.0,1381.0,1381,2,2,2,8.0,2,0,0,0,0,0,0,85,1.665,108
5.5,13095.0,4200.0,4200,9,9,3,3.0,3,0,1,0,0,1,1,0,2.9,23
1.25,8116.0,1540.0,1702,3,3,3,8.0,2,0,0,0,1,0,0,158,1.25,90
0.75,10518.0,713.0,713,6,4,1,3.0,3,0,0,0,0,0,0,62,0.66,6
3.2,11500.0,2783.0,2781,3,4,3,2.0,1,0,0,0,0,0,0,42,3.35,22
1.8,7623.0,2361.0,2361,3,4,3,2.0,2,0,1,0,0,0,0,129,0.675,107
1.8,9370.0,1921.0,1921,3,3,2,3.0,1,1,0,1,0,0,1,150,3.0,67
7.0,21605.0,3240.0,360,4,4,3,1.0,2,1,1,0,1,0,1,49,2.4,82
0.5,8928.0,560.0,560,2,2,2,13.0,1,0,0,0,0,0,0,8,0.675,107
3.5,13430.0,2606.0,2606,5,5,3,14.0,2,1,0,0,0,0,2,49,2.4,82
5.0,12500.0,4000.0,4000,6,4,0,3.0,5,0,0,0,0,0,0,0,1.36,2
1.05,10603.0,990.0,97,2,2,1,15.0,0,0,0,0,0,0,0,45,1.3,85
0.91,6862.0,1326.0,1326,3,2,2,12.0,3,0,0,0,0,0,0,43,1.535,69
4.0,16666.0,2400.0,2400,4,4,3,2.0,3,0,1,0,0,0,0,0,1.36,2
2.85,14615.0,1950.0,1950,3,3,3,11.0,2,1,0,0,0,0,1,67,3.475,66
0.5,7886.0,634.0,634,2,2,1,11.0,1,0,0,0,0,0,2,97,2.205,81
2.1,10370.0,2025.0,2025,3,3,3,17.0,1,1,1,0,0,0,0,8,1.25,77
2.0,11111.0,1800.0,200,2,2,1,2.0,2,0,0,0,0,0,0,0,1.16,7
6.15,15998.0,3844.0,3844,3,5,3,1.0,2,0,1,0,0,0,2,49,2.775,65
0.92,5041.0,1825.0,1825,3,3,3,2.0,2,1,0,0,1,0,0,67,0.9,84
1.45,8000.0,1812.0,1800,3,2,1,1.0,2,0,0,0,0,0,0,0,2.35,28
1.55,8072.0,1920.0,1920,3,4,3,10.0,3,0,1,0,0,0,0,100,1.36,2
2.36,9182.0,2570.0,2875,4,6,3,8.0,2,0,1,0,0,0,1,159,1.25,103
1.2,17548.0,684.0,1099,2,2,2,22.0,0,0,0,0,0,0,0,30,1.58,104
0.5,5000.0,1000.0,1000,2,2,3,2.0,3,0,0,0,0,0,0,38,0.82,92
3.25,9558.0,3400.0,3400,4,4,3,11.0,2,0,1,0,0,1,0,125,3.35,110
1.35,14754.0,915.0,915,2,2,2,10.0,0,0,0,0,0,0,0,22,1.7,102
2.35,14242.0,1650.0,1650,3,3,2,4.0,2,1,1,0,0,0,0,165,2.775,65
0.38,4108.0,925.0,925,2,2,1,9.0,2,0,0,0,0,0,0,65,1.185,37
2.11,8612.0,2450.0,2450,3,2,3,4.0,2,0,0,0,0,1,1,126,1.7,56
1.48,12333.0,1200.0,1400,2,2,3,13.0,2,0,0,1,0,0,0,158,1.56,74
17.0,37627.0,4518.0,502,5,6,3,2.0,4,0,1,1,1,0,1,87,13.0,26
0.41,6269.0,654.0,654,2,2,3,3.0,5,0,0,0,0,0,0,0,0.735,36
2.05,7290.0,2812.0,2812,4,4,3,4.0,2,0,1,0,0,0,1,49,1.3,85
2.95,9365.0,3150.0,3150,4,5,3,10.0,2,0,1,0,0,0,0,101,2.175,109
0.53,6386.0,830.0,822,2,2,2,2.0,2,0,0,0,1,0,0,168,1.5,114
2.43,14890.0,1632.0,181,4,4,2,3.0,4,1,0,1,1,0,0,38,1.16,7
0.95,5007.0,1897.0,1897,4,5,3,4.0,3,0,1,0,0,0,0,37,0.82,92
7.25,201388.0,360.0,360,4,4,3,2.0,2,1,1,1,1,0,1,103,5.15,48
1.19,7437.0,1600.0,1600,3,3,2,10.0,2,0,1,0,0,0,1,35,1.19,83
16.0,59259.0,2700.0,350,16,16,3,4.0,1,1,1,1,1,0,2,72,9.0,25
0.59,3975.0,1484.0,1252,2,2,3,1.0,0,0,0,0,0,1,0,96,1.035,99
0.6,8450.0,710.0,710,2,2,3,9.0,1,0,0,0,0,0,0,52,2.65,111
1.41,12250.0,1151.0,1150,2,2,2,2.0,0,1,0,0,0,0,0,76,2.025,61
1.75,7201.0,2430.0,2430,3,3,3,7.0,4,0,1,0,0,0,1,109,5.15,48
15.1,18605.0,8116.0,754,5,5,3,3.0,1,1,1,1,1,0,0,120,3.475,66
0.35,6076.0,576.0,576,2,2,2,11.0,2,0,0,0,0,0,0,64,1.5,114
2.75,13750.0,2000.0,2000,3,4,3,5.0,3,0,1,0,0,1,1,49,5.25,43
5.25,11666.0,4500.0,1944,9,9,3,4.0,2,0,1,0,0,0,1,142,2.4,47
1.0,8474.0,1180.0,1180,2,2,3,23.0,1,0,0,0,0,0,0,49,1.1,68
0.95,7929.0,1198.0,1198,2,2,2,5.0,3,0,0,0,0,0,1,142,1.0,71
0.85,3953.0,2150.0,2150,3,3,3,5.0,3,0,1,0,0,0,0,5,1.35,1
3.25,14118.0,2302.0,2302,3,3,3,0.0,4,0,0,0,1,0,1,120,4.86,54
1.25,6313.0,1980.0,1980,3,3,2,2.0,2,0,1,0,0,0,0,119,1.19,83
6.75,32328.0,2088.0,232,12,12,3,3.0,3,1,1,0,1,1,1,49,2.675,49
8.4,34568.0,2430.0,270,4,4,3,2.0,2,0,1,1,1,0,1,139,2.35,28
0.8,54794.0,146.0,146,5,4,3,3.0,0,0,0,0,0,0,0,0,0.65,4
1.0,12500.0,800.0,800,2,2,3,21.0,2,0,0,0,0,0,0,31,1.1,68
3.4,11525.0,2950.0,2950,4,5,3,14.0,2,0,1,0,0,0,1,94,2.65,111
0.93,6404.0,1452.0,1452,2,3,3,3.0,2,0,1,0,0,0,1,90,1.25,103
1.18,8137.0,1450.0,1450,3,3,3,2.0,2,0,0,0,0,1,1,153,1.655,70
10.75,19500.0,5513.0,5514,5,7,3,10.0,2,0,1,0,0,0,1,153,4.25,62
1.55,7750.0,2000.0,2000,3,3,3,6.0,3,0,1,0,0,0,1,49,1.7,56
0.9,4500.0,2000.0,2000,3,3,1,15.0,2,0,0,0,0,0,0,60,0.4,95
2.45,11491.0,2132.0,2132,3,3,2,9.0,2,0,1,0,0,0,1,174,2.205,81
0.92,7389.0,1245.0,1245,2,2,3,5.0,0,0,0,0,0,1,0,50,1.1,68
1.4,8928.0,1568.0,1568,3,3,1,12.0,2,0,0,0,1,0,0,174,1.535,69
0.27,6049.0,446.0,448,2,2,1,10.0,2,0,0,0,0,0,0,67,1.035,99
2.0,8333.0,2400.0,2400,4,5,3,6.0,3,0,1,0,0,0,1,95,1.655,70
0.5,6578.0,760.0,760,2,2,1,8.0,0,0,0,0,0,0,0,76,1.46,76
0.2,6645.0,301.0,301,1,1,1,3.0,5,0,0,0,0,0,0,67,1.58,104
3.2,16000.0,2000.0,2002,3,3,3,6.0,0,0,1,0,0,0,0,49,1.2,106
1.63,8358.0,1950.0,1950,3,5,3,12.0,2,0,1,0,0,0,0,43,1.655,70
2.0,11580.0,1727.0,1727,3,3,2,6.0,0,0,0,0,0,1,0,15,3.0,67
1.29,8206.0,1572.0,1572,2,2,3,4.0,1,0,0,0,0,0,0,0,1.3,79
1.25,9038.0,1383.0,1383,2,2,3,1.0,5,0,0,0,0,0,0,0,1.3,79
3.25,8125.0,4000.0,4000,4,3,3,20.0,0,0,0,0,0,0,0,51,1.25,103
1.4,9333.0,1500.0,1500,2,2,3,14.0,0,0,0,0,0,0,0,67,1.45,33
1.45,7631.0,1900.0,1900,3,3,3,2.0,3,0,0,0,0,0,1,126,1.7,56
1.25,5896.0,2120.0,2120,3,4,2,5.0,2,0,1,0,0,0,1,174,1.3,85
0.59,10085.0,585.0,585,2,2,2,2.0,3,0,0,0,0,1,0,7,0.605,8
2.9,12169.0,2383.0,2383,4,4,3,5.0,3,0,1,0,0,0,0,117,2.675,49
2.15,15003.0,1433.0,1433,2,2,3,28.0,5,0,0,0,0,0,0,48,2.775,65
1.9,9743.0,1950.0,1950,3,3,3,10.0,1,0,1,1,1,1,0,36,1.655,70
7.56,18000.0,4200.0,4200,4,4,3,23.0,2,0,1,0,1,0,1,87,4.25,62
0.75,5660.0,1325.0,1325,2,2,2,3.0,2,0,0,0,0,0,1,49,1.19,83
2.29,13878.0,1650.0,1650,3,4,3,2.0,2,1,1,0,0,0,2,174,2.775,65
1.9,6702.0,2835.0,2835,4,4,3,2.0,5,0,0,0,0,0,0,51,1.035,99
3.7,15416.0,2400.0,2400,3,3,3,1.0,0,0,0,0,0,0,0,72,3.35,63
9.25,28549.0,3240.0,3240,9,9,3,4.0,3,1,1,1,1,0,1,65,7.0,41
1.5,14245.0,1053.0,117,2,3,2,1.0,1,1,0,0,1,0,1,69,1.5,114
6.75,31915.0,2115.0,235,12,12,3,3.0,3,0,0,0,0,1,0,49,2.675,49
1.54,9333.0,1650.0,1650,3,3,3,12.0,2,0,1,0,0,0,0,61,1.7,102
2.7,8571.0,3150.0,3150,4,3,3,6.0,5,0,0,0,0,0,0,0,1.15,12
9.35,28858.0,3240.0,3240,10,10,3,4.0,3,1,1,0,0,0,1,70,7.0,41
3.21,16050.0,2000.0,2185,3,4,3,15.0,2,0,1,0,0,0,1,174,3.85,72
3.5,11864.0,2950.0,2950,4,5,3,10.0,2,0,1,0,0,0,1,49,2.65,111
1.3,6735.0,1930.0,1930,3,3,3,15.0,2,0,1,0,1,0,1,49,1.27,86
0.35,6315.0,554.0,554,2,2,2,14.0,1,0,0,0,0,0,0,53,1.5,114
0.7,4666.0,1500.0,1468,2,2,1,10.0,3,0,0,0,0,0,0,0,1.665,108
2.55,10408.0,2450.0,2450,4,4,3,5.0,2,0,1,0,0,0,0,49,1.58,104
1.75,10000.0,1750.0,1750,3,3,3,4.0,1,0,0,0,0,0,0,31,2.175,109
4.7,6786.0,6926.0,6926,4,4,3,19.0,2,0,1,0,0,0,1,140,2.205,81
0.4,4444.0,900.0,900,3,2,1,3.0,2,0,0,0,0,0,0,7,0.725,5
11.5,17692.0,6500.0,3762,7,8,3,3.0,4,0,1,1,1,0,1,31,5.25,43
6.75,19285.0,3500.0,4250,4,4,3,0.0,1,0,1,0,0,0,1,174,3.85,72
1.55,9872.0,1570.0,1570,3,4,1,1.0,2,0,1,0,0,0,0,37,1.45,33
0.67,5825.0,1150.0,1375,2,2,2,5.0,2,0,0,0,0,1,1,174,1.3,85
0.5,7692.0,650.0,546,2,2,1,11.0,2,0,0,0,0,0,0,55,0.675,107
1.45,8787.0,1650.0,1650,3,3,3,8.0,2,0,1,0,0,0,0,49,1.7,102
0.9,5056.0,1780.0,1780,3,3,0,7.0,5,0,0,0,0,0,0,0,2.205,81
1.85,74000.0,250.0,250,3,3,3,1.0,5,0,0,0,0,0,0,49,3.0,67
1.4,10769.0,1300.0,1300,4,3,3,3.0,4,0,0,0,0,0,1,81,1.5,15
2.8,13671.0,2048.0,2048,3,3,3,2.0,2,0,0,1,0,0,2,174,3.0,67
0.28,4307.0,650.0,650,2,2,1,3.0,2,0,0,0,0,0,0,64,0.725,5
1.25,5931.0,2108.0,1720,3,3,3,18.0,2,0,0,0,0,1,0,72,1.25,90
2.49,10163.0,2450.0,2450,3,3,3,14.0,2,0,1,0,0,0,1,129,1.58,104
0.64,4923.0,1300.0,1300,2,2,3,6.0,4,1,0,0,0,0,0,103,1.25,90
2.5,17857.0,1400.0,1400,5,4,3,1.0,4,0,0,1,0,0,0,0,1.35,11
2.0,6250.0,3200.0,3200,5,4,3,9.0,4,0,1,0,0,0,2,49,1.9,39
1.5,10714.0,1400.0,1400,2,2,1,8.0,1,0,0,0,0,0,0,16,1.56,74
0.75,5588.0,1342.0,1342,2,2,2,7.0,2,0,0,0,0,0,1,174,1.25,77
0.9,6666.0,1350.0,1350,2,2,2,1.0,2,0,0,0,0,0,0,44,1.25,103
0.5,8333.0,600.0,600,1,1,1,5.0,5,0,0,0,0,0,0,0,0.735,36
9.0,100000.0,900.0,900,10,5,3,4.0,4,0,0,0,0,0,0,0,1.375,13
1.0,12106.0,826.0,826,1,1,1,17.0,2,0,0,0,0,0,0,49,3.0,67
1.75,12700.0,1378.0,1380,2,2,2,11.0,0,0,0,0,0,0,0,57,3.35,22
9.0,57507.0,1565.0,1565,3,3,0,7.0,5,0,0,0,0,0,0,0,1.655,70
5.7,41245.0,1382.0,1382,3,3,3,1.0,5,0,0,0,0,0,0,46,4.86,54
5.6,20741.0,2700.0,300,6,4,3,3.0,4,0,1,0,0,0,1,41,3.325,55
2.0,7196.0,2779.0,2779,4,4,3,10.0,2,0,1,0,1,0,1,174,1.665,108
0.9,6870.0,1310.0,1310,2,2,2,13.0,2,0,0,0,0,0,2,67,1.75,91
2.7,10364.0,2605.0,2605,3,3,3,6.0,3,0,1,0,0,0,0,174,6.975,50
0.6,10000.0,600.0,600,2,1,1,12.0,2,0,0,0,0,0,0,23,1.535,69
0.85,9444.0,900.0,900,3,2,0,1.0,2,0,0,0,0,0,0,15,1.45,33
2.8,16470.0,1700.0,1950,3,4,3,8.0,2,0,1,0,0,0,1,117,3.475,66
6.25,2778.0,22498.0,3100,9,9,3,3.0,1,0,1,0,0,0,1,61,4.2,57
1.3,11284.0,1152.0,1152,3,2,1,3.0,2,0,0,0,0,0,0,50,0.85,93
1.9,3786.0,5018.0,5018,10,9,3,3.0,2,0,0,0,0,1,2,29,4.25,24
0.39,5571.0,700.0,700,1,1,1,7.0,2,0,0,0,0,0,0,130,1.2,106
0.81,3129.0,2589.0,2588,3,3,3,2.0,3,0,1,0,0,0,0,74,1.5,114
1.77,7350.0,2408.0,2408,3,4,3,6.0,3,0,1,0,0,0,1,135,1.3,85
2.65,8412.0,3150.0,3150,4,4,3,10.0,2,0,1,0,0,0,0,174,1.58,104
0.41,7032.0,583.0,583,2,2,2,10.0,1,0,0,0,0,0,1,23,0.9,84
2.0,8333.0,2400.0,2475,4,5,3,12.0,2,0,1,0,0,0,1,60,0.82,92
2.4,11412.0,2103.0,2103,3,3,3,12.0,2,0,1,0,0,0,2,49,2.205,81
0.47,8012.0,587.0,624,2,1,1,1.0,3,0,0,1,0,0,0,0,0.65,4
0.85,5556.0,1530.0,1350,2,2,3,10.0,1,1,0,0,0,1,0,24,0.9,84
1.17,8297.0,1410.0,1410,2,2,2,0.0,2,0,0,0,0,0,0,107,1.185,37
3.5,14583.0,2400.0,2400,3,4,3,17.0,2,0,1,1,0,0,1,167,3.0,67
1.82,10996.0,1655.0,1655,3,3,3,12.0,2,0,0,0,0,0,0,108,1.655,70
6.21,23000.0,2700.0,300,6,6,3,4.0,4,1,1,1,1,0,0,52,4.2,57
1.5,11219.0,1337.0,1337,2,3,3,1.0,2,0,1,0,0,1,1,79,3.475,66
5.7,14729.0,3870.0,430,5,5,2,2.0,4,0,0,0,1,0,2,94,1.36,2
0.95,6209.0,1530.0,1530,2,2,3,7.0,1,1,0,0,0,0,0,49,1.3,79
0.37,10539.0,351.0,352,1,1,1,3.0,2,0,0,0,0,0,1,88,0.735,36
2.75,12500.0,2200.0,2200,4,5,3,8.0,4,1,1,0,0,0,2,128,4.26,14
6.75,19882.0,3395.0,3395,4,4,0,10.0,5,0,0,0,0,0,0,0,6.975,50
1.25,9259.0,1350.0,1758,3,3,3,1.0,2,0,1,0,1,0,0,174,1.665,108
7.05,46906.0,1503.0,167,18,18,3,4.0,2,0,0,0,0,1,2,57,3.325,55
2.1,15418.0,1362.0,1362,3,3,1,2.0,4,0,0,1,0,0,1,88,5.25,43
1.9,8863.0,2144.0,2200,4,4,3,3.0,1,0,0,0,0,0,1,62,3.0,67
0.8,8155.0,981.0,109,5,4,1,2.0,3,0,0,0,0,0,0,0,0.85,3
9.5,173992.0,546.0,546,6,6,3,3.0,3,0,0,0,0,0,1,40,1.45,33
2.01,11426.0,1759.0,1760,4,4,3,10.0,3,0,0,0,0,0,2,0,1.35,1
0.37,8222.0,450.0,450,1,1,2,2.0,2,0,0,0,0,0,0,65,1.0,71
0.9,5056.0,1780.0,1780,3,3,0,7.0,5,0,0,0,0,0,0,0,2.205,81
1.4,5929.0,2361.0,2361,3,4,3,6.0,2,0,1,0,0,0,0,117,0.675,107
1.76,9513.0,1850.0,1850,3,4,2,0.0,2,0,0,0,0,0,0,157,1.535,69
1.42,4864.0,2919.0,2364,4,4,3,8.0,3,0,1,1,0,0,0,31,1.25,90
1.0,11111.0,900.0,900,3,4,2,2.0,2,0,0,0,0,0,0,0,0.725,5
1.1,12181.0,903.0,903,2,2,1,8.0,0,0,0,0,0,0,0,105,1.7,102
1.9,9500.0,2000.0,2000,3,4,3,6.0,1,0,1,0,0,0,1,42,1.25,77
1.9,9500.0,2000.0,1900,4,3,3,2.0,1,0,0,1,0,0,0,133,1.655,70
8.25,45833.0,1800.0,200,12,12,3,4.0,1,0,1,0,0,0,1,105,13.0,26
1.75,7954.0,2200.0,2200,3,3,3,6.0,3,0,1,0,0,0,1,126,4.86,54
1.55,7948.0,1950.0,1950,4,4,3,2.0,2,1,1,0,0,0,2,49,1.25,77
1.2,9448.0,1270.0,1270,2,2,1,6.0,2,0,0,0,0,0,0,13,0.9,84
1.28,8205.0,1560.0,1930,3,4,3,12.0,3,0,1,0,1,0,0,96,1.27,86
1.25,8333.0,1500.0,1500,3,2,3,2.0,2,1,0,0,1,0,1,94,2.4,82
0.69,5221.0,1322.0,1312,2,2,2,5.0,2,0,0,0,0,0,0,37,1.3,85
3.3,15384.0,2145.0,2145,3,3,3,10.0,2,0,1,0,0,0,1,165,3.85,72
1.2,7453.0,1610.0,1610,2,2,3,3.0,2,1,0,0,0,0,1,133,0.9,84
1.2,6586.0,1822.0,1822,3,3,3,14.0,5,0,0,0,0,0,0,46,1.25,77
4.85,30180.0,1607.0,1983,3,4,3,6.0,3,0,1,0,0,0,2,158,4.86,54
0.4,4444.0,900.0,900,6,4,2,2.0,3,0,0,0,0,0,0,36,1.36,2
0.86,6022.0,1428.0,1430,2,2,2,12.0,2,1,0,0,0,0,1,135,2.4,82
0.2,6644.0,301.0,301,1,2,2,3.0,1,0,0,0,0,0,0,67,1.58,104
1.7,9449.0,1799.0,1799,3,3,3,5.0,1,0,0,0,0,0,1,44,1.45,33
1.15,8518.0,1350.0,1350,2,2,2,6.0,2,1,0,0,0,0,0,85,1.655,70
0.2,2666.0,750.0,750,2,2,1,4.0,1,0,0,0,0,0,0,15,1.5,114
2.0,8733.0,2290.0,2290,3,4,3,4.0,2,0,1,0,0,0,0,60,1.58,104
1.1,12732.0,864.0,1490,3,3,3,22.0,2,1,0,0,1,0,1,135,1.3,79
1.45,8011.0,1810.0,1810,3,3,3,8.0,2,0,0,0,0,1,1,128,2.205,81
0.75,7500.0,1000.0,1000,2,2,2,5.0,2,0,0,0,0,0,0,26,0.735,36
6.3,9000.0,7000.0,7000,4,5,3,2.0,2,0,0,0,0,0,1,122,2.175,109
1.1,7096.0,1550.0,1550,2,2,3,9.0,1,1,0,0,0,0,0,88,1.035,99
0.9,5325.0,1690.0,1690,3,3,2,10.0,1,0,0,0,0,0,0,29,1.27,86
1.3,6510.0,1997.0,1997,3,3,0,16.0,5,0,0,0,0,0,0,0,1.035,99
1.87,10394.0,1799.0,1799,3,3,3,31.0,3,0,0,0,1,0,0,38,2.4,82
2.98,14557.0,2047.0,2047,3,3,3,0.0,2,0,0,0,0,1,1,49,3.0,67
4.65,17574.0,2646.0,294,5,5,3,1.0,3,0,0,0,0,0,1,0,5.8,53
8.0,63492.0,1260.0,140,2,1,0,1.0,5,0,0,0,0,0,0,0,3.97,31
4.16,11700.0,3556.0,3557,5,4,3,14.0,2,1,1,0,0,0,0,40,2.675,49
2.75,12791.0,2150.0,2150,3,3,3,14.0,5,0,0,0,0,0,0,0,1.655,70
2.25,10699.0,2103.0,2103,3,3,3,11.0,2,1,1,0,1,1,2,49,2.205,81
1.4,23932.0,585.0,65,8,8,3,4.0,3,0,0,0,0,1,1,40,3.7,38
0.3,5124.0,585.0,585,2,2,1,11.0,1,0,0,0,0,0,0,91,1.5,114
1.0,8796.0,1137.0,120,3,2,2,1.0,4,0,0,0,1,0,0,0,3.35,110
2.0,11074.0,1806.0,1806,3,3,3,12.0,5,0,0,0,0,0,0,70,2.45,113
2.7,16363.0,1650.0,2217,3,4,3,4.0,2,0,1,0,0,0,1,49,2.45,113
1.38,12000.0,1150.0,1573,2,2,3,8.0,1,1,0,0,0,0,0,174,2.45,113
1.05,5762.0,1822.0,1822,3,3,3,7.0,2,0,0,0,0,0,0,49,1.25,77
1.5,8670.0,1730.0,1730,3,3,3,6.0,0,0,0,0,0,0,0,58,1.25,103
2.5,16129.0,1550.0,1550,2,3,2,4.0,2,1,0,0,0,0,0,100,3.0,60
1.15,5284.0,2176.0,2176,3,3,3,9.0,3,0,1,0,0,1,0,22,0.95,78
1.65,7006.0,2355.0,2355,3,3,3,5.0,3,1,0,0,0,0,1,134,1.7,56
8.0,17707.0,4518.0,502,12,4,3,3.0,4,0,1,1,0,0,0,32,4.26,14
3.45,11694.0,2950.0,2950,4,5,3,10.0,2,0,1,0,0,0,0,101,2.65,111
1.3,20602.0,631.0,1020,2,2,2,7.0,2,1,0,0,0,0,0,78,2.775,65
0.95,8903.0,1067.0,1067,2,2,2,1.0,0,1,0,0,0,0,0,122,1.115,89
1.25,9259.0,1350.0,1350,2,2,3,3.0,2,1,0,0,0,0,0,43,1.655,70
2.23,10969.0,2033.0,2033,3,3,3,14.0,2,0,0,0,0,1,0,40,2.675,49
1.25,7812.0,1600.0,2390,4,4,3,12.0,3,0,1,0,0,0,0,103,1.19,83
2.0,8453.0,2366.0,2366,3,4,3,2.0,2,0,1,0,0,0,1,156,1.3,79
2.5,12820.0,1950.0,1950,4,5,3,1.0,3,0,0,0,0,1,1,49,5.15,48
3.4,14418.0,2358.0,2358,3,4,3,15.0,2,0,1,0,0,0,1,110,3.0,67
0.4,8000.0,500.0,500,2,1,0,1.0,5,0,0,0,0,0,0,0,0.725,5
0.99,6622.0,1495.0,1495,3,2,3,1.0,1,0,0,0,0,1,0,37,0.82,92
1.75,9589.0,1825.0,1825,3,3,2,27.0,5,0,0,0,0,0,0,44,1.3,85
2.78,11346.0,2450.0,2690,3,3,3,3.0,1,1,1,0,0,0,0,174,2.45,113
0.62,5004.0,1239.0,1239,2,2,1,7.0,3,0,0,1,0,0,0,111,0.95,78
1.92,8000.0,2400.0,2400,4,5,3,5.0,2,0,1,0,0,0,1,158,1.535,69
2.38,11497.0,2070.0,2070,3,4,3,1.0,2,1,0,0,0,0,0,49,2.675,49
2.5,16056.0,1557.0,173,4,4,2,4.0,4,0,0,0,0,0,0,17,1.36,2
0.65,9286.0,700.0,700,1,1,0,6.0,5,0,0,0,0,0,0,0,1.19,83
1.7,6141.0,2768.0,2768,4,5,3,9.0,2,0,1,0,0,0,0,79,0.675,107
1.55,8611.0,1800.0,2000,3,3,3,3.0,3,0,1,0,0,0,1,109,4.86,54
2.91,6700.0,4343.0,4350,4,4,3,6.0,0,1,1,1,0,0,1,79,2.4,82
4.75,28787.0,1650.0,1600,3,3,3,2.0,3,0,0,1,0,0,1,96,4.2,57
0.9,6666.0,1350.0,1350,2,2,2,1.0,2,0,0,0,0,0,0,44,1.25,103
0.73,5752.0,1269.0,1269,2,2,3,9.0,2,0,0,0,1,0,0,103,1.5,114
2.04,14068.0,1450.0,1852,3,3,3,1.0,2,0,0,0,0,0,0,72,1.7,102
2.45,14040.0,1745.0,1745,3,3,3,15.0,2,0,0,0,0,0,0,49,1.665,108
1.07,8237.0,1299.0,1305,3,3,2,2.0,0,0,0,0,0,0,0,86,1.185,37
2.7,11713.0,2305.0,2305,3,3,3,7.0,2,1,1,0,0,0,1,174,5.15,48
0.97,7863.0,1234.0,1234,2,2,2,1.0,1,1,0,0,0,0,0,28,1.115,89
1.7,9502.0,1789.0,1789,3,3,3,12.0,0,0,0,0,0,0,0,24,1.45,33
0.85,630.0,13492.0,1500,3,3,1,1.0,2,0,0,0,0,1,0,0,0.65,4
1.25,6921.0,1806.0,1806,4,3,3,1.0,4,0,1,0,0,0,1,12,1.225,9
12.5,40850.0,3060.0,470,4,4,3,2.0,2,1,1,0,0,0,2,160,6.975,50
1.25,6597.0,1895.0,1743,3,4,2,14.0,2,1,1,0,1,1,2,128,1.0,71
1.34,8524.0,1572.0,1572,3,3,3,7.0,2,0,0,0,0,0,0,158,1.3,79
0.5,6802.0,735.0,735,2,2,3,6.0,2,0,0,0,0,0,0,117,2.205,81
0.92,15257.0,603.0,603,4,1,0,1.0,5,0,0,0,0,0,0,0,0.85,3
